map,strategy,seed,outcome,turns,hit_round_cap,player_turns,ap_granted,ap_unused,final_player_hp,enemies_remaining,mean_exposure_x100,first_crossing_x,unit_crossings,contact_round1,contact_turns,never_in_contact,state_hash
gym-e2-push.encounter,attack-only,1,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,2,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,3,Defeat,4,0,4,32,8,0,2,100,-1,,1,4,0,2963256713
gym-e2-push.encounter,attack-only,4,Defeat,4,0,4,32,10,0,3,150,-1,,1,5,1,2679016354
gym-e2-push.encounter,attack-only,5,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,6,Defeat,5,0,5,40,8,0,2,100,-1,,1,5,0,1884542480
gym-e2-push.encounter,attack-only,7,Defeat,2,0,2,16,0,0,3,300,-1,,1,1,0,928492994
gym-e2-push.encounter,attack-only,8,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,9,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,10,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,1010930422
gym-e2-push.encounter,attack-only,11,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,12,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,13,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,14,Defeat,3,0,3,24,0,0,2,200,-1,,1,3,1,3411890676
gym-e2-push.encounter,attack-only,15,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,16,Defeat,3,0,3,24,0,0,2,200,-1,,1,3,1,4062472257
gym-e2-push.encounter,attack-only,17,Defeat,3,0,3,24,4,0,2,200,-1,,1,3,1,2543535657
gym-e2-push.encounter,attack-only,18,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,19,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,20,Defeat,3,0,3,24,4,0,2,133,-1,,1,3,1,3675232455
gym-e2-push.encounter,attack-only,21,Defeat,2,0,2,16,0,0,3,250,-1,,1,1,0,4082825242
gym-e2-push.encounter,attack-only,22,Defeat,2,0,2,16,0,0,3,250,-1,,1,1,0,4247708242
gym-e2-push.encounter,attack-only,23,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,24,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,1010930422
gym-e2-push.encounter,attack-only,25,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,26,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,27,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,28,Defeat,2,0,2,16,0,0,3,250,-1,,1,1,0,3766441134
gym-e2-push.encounter,attack-only,29,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,30,Defeat,4,0,4,32,8,0,2,100,-1,,1,4,1,3392541179
gym-e2-push.encounter,attack-only,31,Defeat,3,0,3,24,2,0,2,133,-1,,1,3,1,3675232455
gym-e2-push.encounter,attack-only,32,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,1010930422
gym-e2-push.encounter,attack-only,33,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,34,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,35,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,36,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,37,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,38,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,3593740776
gym-e2-push.encounter,attack-only,39,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,40,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,3593740776
gym-e2-push.encounter,attack-only,41,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,42,Defeat,1,0,1,8,0,0,3,300,-1,,1,0,2,4071224036
gym-e2-push.encounter,attack-only,43,Defeat,3,0,3,24,0,0,2,233,-1,,1,4,0,2534314315
