map,strategy,seed,outcome,turns,hit_round_cap,player_turns,ap_granted,ap_unused,final_player_hp,enemies_remaining,mean_exposure_x100,first_crossing_x,unit_crossings,contact_round1,contact_turns,never_in_contact,state_hash
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,1,Victory,7,0,7,56,8,80,0,100,-1,,0,5,0,306398567
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,2,Victory,7,0,7,56,7,80,0,100,-1,,0,4,0,2547931307
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,3,Defeat,6,0,6,48,10,0,2,166,-1,,0,6,0,1620845346
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,4,Defeat,7,0,7,56,6,0,2,157,-1,,0,8,0,235605012
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,5,Victory,8,0,8,64,10,80,0,87,-1,,0,6,0,212600937
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,6,Defeat,7,0,7,56,12,0,2,142,-1,,0,7,0,951564485
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,7,Victory,7,0,7,56,7,80,0,100,-1,,0,4,0,2492233291
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,8,Victory,7,0,7,56,6,90,0,100,-1,,0,4,0,1471568869
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,9,Defeat,8,0,8,64,15,0,2,150,-1,,0,9,0,3267522031
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,10,Defeat,6,0,6,48,4,0,2,183,-1,,0,6,0,2801259879
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,11,Victory,7,0,7,56,8,60,0,100,-1,,0,4,0,3585644707
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,12,Victory,7,0,7,56,8,60,0,100,-1,,0,4,0,3585644707
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,13,Victory,7,0,7,56,5,80,0,100,-1,,0,4,0,3179008176
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,14,Victory,8,0,8,64,9,50,0,100,-1,,0,5,0,167205010
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,15,Victory,8,0,8,64,17,20,0,100,-1,,0,5,0,960883943
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,16,Victory,9,0,9,72,15,20,0,88,-1,,0,6,0,1788896066
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,17,Victory,7,0,7,56,6,60,0,100,-1,,0,4,0,904487571
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,18,Victory,7,0,7,56,8,60,0,100,-1,,0,4,0,3585644707
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,19,Victory,7,0,7,56,7,60,0,100,-1,,0,4,0,484307723
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,20,Defeat,6,0,6,48,9,0,2,150,-1,,0,5,0,3905845168
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,21,Victory,7,0,7,56,5,80,0,100,-1,,0,4,0,2106837999
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,22,Victory,8,0,8,64,8,20,0,100,-1,,0,5,0,2593087952
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,23,Victory,9,0,9,72,12,40,0,88,-1,,0,7,0,2955744784
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,24,Defeat,6,0,6,48,10,0,2,166,-1,,0,7,0,1174933312
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,25,Victory,7,0,7,56,7,80,0,100,-1,,0,4,0,3420292395
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,26,Victory,8,0,8,64,8,20,0,100,-1,,0,5,0,106307170
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,27,Victory,7,0,7,56,7,60,0,100,-1,,0,4,0,4000854560
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,28,Defeat,8,0,8,64,14,0,1,112,-1,,0,5,0,126058826
gym-e2-pushdelay-Momotaro_B.encounter,push-instrument,29,Defeat,7,0,7,56,8,0,2,157,-1,,0,7,0,2107884001
