map,strategy,seed,outcome,turns,hit_round_cap,player_turns,ap_granted,ap_unused,final_player_hp,enemies_remaining,mean_exposure_x100,first_crossing_x,unit_crossings,contact_round1,contact_turns,never_in_contact,state_hash
gym-ctr-v5.encounter,charge,1,Victory,5,0,5,40,0,255,0,140,-1,,1,5,0,1644827919
gym-ctr-v5.encounter,charge,2,Victory,5,0,5,40,0,270,0,120,-1,,1,5,0,382095943
gym-ctr-v5.encounter,charge,3,Victory,5,0,5,40,5,315,0,100,-1,,1,5,0,3360991391
gym-ctr-v5.encounter,charge,4,Victory,7,0,7,56,0,253,0,128,-1,,1,8,0,1672862753
gym-ctr-v5.encounter,charge,5,Victory,6,0,6,48,0,240,0,133,-1,,1,6,0,3445155073
gym-ctr-v5.encounter,charge,6,Victory,5,0,5,40,2,315,0,100,-1,,1,5,0,1737299186
gym-ctr-v5.encounter,charge,7,Victory,5,0,5,40,0,270,0,120,-1,,1,5,0,382095943
gym-ctr-v5.encounter,charge,8,Victory,5,0,5,40,0,255,0,140,-1,,1,5,0,1644827919
gym-ctr-v5.encounter,charge,9,Victory,6,0,6,48,2,298,0,133,-1,,1,6,0,2765616048
gym-ctr-v5.encounter,charge,10,Victory,5,0,5,40,0,240,0,160,-1,,1,5,0,2049047030
gym-ctr-v5.encounter,charge,11,Victory,5,0,5,40,0,270,0,120,-1,,1,5,0,382095943
gym-ctr-v5.encounter,charge,12,Victory,5,0,5,40,0,270,0,120,-1,,1,5,0,382095943
gym-ctr-v5.encounter,charge,13,Victory,6,0,6,48,1,283,0,133,-1,,1,6,0,3542120478
gym-ctr-v5.encounter,charge,14,Victory,5,0,5,40,5,283,0,160,-1,,1,5,0,2848450632
gym-ctr-v5.encounter,charge,15,Victory,5,0,5,40,0,255,0,140,-1,,1,5,0,3340144863
gym-ctr-v5.encounter,charge,16,Victory,5,0,5,40,0,270,0,120,-1,,1,5,0,382095943
gym-ctr-v5.encounter,charge,17,Victory,5,0,5,40,0,294,0,120,-1,,1,5,0,720185192
gym-ctr-v5.encounter,charge,18,Victory,5,0,5,40,0,255,0,140,-1,,1,5,0,156397408
gym-ctr-v5.encounter,charge,19,Victory,5,0,5,40,0,270,0,120,-1,,1,5,0,382095943
gym-ctr-v5.encounter,charge,20,Victory,5,0,5,40,2,255,0,140,-1,,1,6,0,1463937363
gym-ctr-v5.encounter,charge,21,Victory,5,0,5,40,0,270,0,120,-1,,1,5,0,382095943
gym-ctr-v5.encounter,charge,22,Victory,5,0,5,40,0,255,0,140,-1,,1,5,0,3669843085
gym-ctr-v5.encounter,charge,23,Victory,5,0,5,40,0,255,0,140,-1,,1,5,0,1795433257
gym-ctr-v5.encounter,charge,24,Victory,5,0,5,40,0,270,0,120,-1,,1,5,0,382095943
gym-ctr-v5.encounter,charge,25,Victory,5,0,5,40,0,255,0,140,-1,,1,5,0,3718994173
gym-ctr-v5.encounter,charge,26,Victory,5,0,5,40,0,270,0,120,-1,,1,5,0,382095943
gym-ctr-v5.encounter,charge,27,Victory,5,0,5,40,0,270,0,140,-1,,1,5,0,1907604459
gym-ctr-v5.encounter,charge,28,Victory,5,0,5,40,0,271,0,140,-1,,1,5,0,894684321
gym-ctr-v5.encounter,charge,29,Victory,5,0,5,40,0,270,0,120,-1,,1,5,0,382095943
gym-ctr-v5.encounter,charge,30,Victory,5,0,5,40,2,270,0,140,-1,,1,6,0,275631640
gym-ctr-v5.encounter,charge,31,Victory,5,0,5,40,0,255,0,140,-1,,1,5,0,3911872155
gym-ctr-v5.encounter,charge,32,Victory,6,0,6,48,0,240,0,133,-1,,1,6,0,592893181
gym-ctr-v5.encounter,charge,33,Victory,5,0,5,40,0,270,0,120,-1,,1,5,0,382095943
gym-ctr-v5.encounter,charge,34,Victory,5,0,5,40,3,298,0,140,-1,,1,5,0,1525428736
gym-ctr-v5.encounter,charge,35,Victory,5,0,5,40,0,313,0,120,-1,,1,5,0,1605710672
gym-ctr-v5.encounter,charge,36,Victory,5,0,5,40,0,270,0,120,-1,,1,5,0,382095943
gym-ctr-v5.encounter,charge,37,Victory,5,0,5,40,0,270,0,120,-1,,1,5,0,382095943
gym-ctr-v5.encounter,charge,38,Victory,5,0,5,40,0,270,0,120,-1,,1,5,0,382095943
gym-ctr-v5.encounter,charge,39,Victory,5,0,5,40,1,313,0,120,-1,,1,5,0,2968272019
gym-ctr-v5.encounter,charge,40,Victory,5,0,5,40,0,294,0,120,-1,,1,5,0,720185192
