map,strategy,seed,outcome,turns,hit_round_cap,player_turns,ap_granted,ap_unused,final_player_hp,enemies_remaining,mean_exposure_x100,first_crossing_x,unit_crossings,contact_round1,contact_turns,never_in_contact,state_hash
gym-e4-protection-Masamori_B.encounter,counter-reserve,1,Defeat,5,0,5,64,27,0,3,175,-1,,1,10,0,2792557456
gym-e4-protection-Masamori_B.encounter,counter-reserve,2,Defeat,4,0,4,48,18,0,3,200,-1,,1,7,0,2744699262
gym-e4-protection-Masamori_B.encounter,counter-reserve,3,Defeat,4,0,4,48,17,0,3,200,-1,,1,7,0,1518016864
gym-e4-protection-Masamori_B.encounter,counter-reserve,4,Defeat,5,0,5,64,26,0,3,175,-1,,1,10,0,1942681294
gym-e4-protection-Masamori_B.encounter,counter-reserve,5,Defeat,3,0,3,40,17,0,3,160,-1,,1,4,0,4217300404
gym-e4-protection-Masamori_B.encounter,counter-reserve,6,Defeat,4,0,4,48,26,0,3,166,-1,,1,6,0,3090014771
gym-e4-protection-Masamori_B.encounter,counter-reserve,7,Defeat,4,0,4,48,16,0,3,200,-1,,1,7,0,3656509208
gym-e4-protection-Masamori_B.encounter,counter-reserve,8,Defeat,4,0,4,48,18,0,3,200,-1,,1,7,0,2744699262
gym-e4-protection-Masamori_B.encounter,counter-reserve,9,Defeat,4,0,4,48,22,0,3,200,-1,,1,7,0,877276383
gym-e4-protection-Masamori_B.encounter,counter-reserve,10,Defeat,3,0,3,40,18,0,3,160,-1,,1,4,0,2704407298
gym-e4-protection-Masamori_B.encounter,counter-reserve,11,Defeat,4,0,4,48,18,0,3,200,-1,,1,7,0,2744699262
gym-e4-protection-Masamori_B.encounter,counter-reserve,12,Defeat,4,0,4,48,18,0,3,200,-1,,1,7,0,2744699262
gym-e4-protection-Masamori_B.encounter,counter-reserve,13,Defeat,5,0,5,64,26,0,2,162,-1,,1,8,0,3802901195
gym-e4-protection-Masamori_B.encounter,counter-reserve,14,Defeat,4,0,4,48,19,0,3,216,-1,,1,7,0,4275512565
gym-e4-protection-Masamori_B.encounter,counter-reserve,15,Defeat,4,0,4,48,18,0,3,200,-1,,1,7,0,4270338903
gym-e4-protection-Masamori_B.encounter,counter-reserve,16,Defeat,4,0,4,48,19,0,3,183,-1,,1,7,0,3585151067
gym-e4-protection-Masamori_B.encounter,counter-reserve,17,Defeat,3,0,3,40,19,0,3,200,-1,,1,4,0,4063649847
gym-e4-protection-Masamori_B.encounter,counter-reserve,18,Defeat,4,0,4,48,18,0,3,200,-1,,1,7,0,2706825879
gym-e4-protection-Masamori_B.encounter,counter-reserve,19,Defeat,4,0,4,48,18,0,3,200,-1,,1,7,0,2744699262
gym-e4-protection-Masamori_B.encounter,counter-reserve,20,Defeat,4,0,4,48,19,0,2,133,-1,,1,6,0,3618254096
