map,strategy,seed,outcome,turns,hit_round_cap,player_turns,ap_granted,ap_unused,final_player_hp,enemies_remaining,mean_exposure_x100,first_crossing_x,unit_crossings,contact_round1,contact_turns,never_in_contact,state_hash
gym-e3-slow.encounter,attack-only,1,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3364287204
gym-e3-slow.encounter,attack-only,2,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3364287204
gym-e3-slow.encounter,attack-only,3,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,0,2348275191
gym-e3-slow.encounter,attack-only,4,Defeat,3,0,3,24,4,0,2,133,-1,,0,1,0,4053443403
gym-e3-slow.encounter,attack-only,5,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3364287204
gym-e3-slow.encounter,attack-only,6,Defeat,2,0,2,16,4,0,2,150,-1,,0,0,0,464330948
gym-e3-slow.encounter,attack-only,7,Defeat,3,0,3,24,8,0,2,133,-1,,0,1,0,3309198464
gym-e3-slow.encounter,attack-only,8,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3364287204
gym-e3-slow.encounter,attack-only,9,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3364287204
gym-e3-slow.encounter,attack-only,10,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2168035903
gym-e3-slow.encounter,attack-only,11,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3364287204
gym-e3-slow.encounter,attack-only,12,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3364287204
gym-e3-slow.encounter,attack-only,13,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3364287204
gym-e3-slow.encounter,attack-only,14,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3402562522
gym-e3-slow.encounter,attack-only,15,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3364287204
gym-e3-slow.encounter,attack-only,16,Defeat,3,0,3,24,8,0,2,133,-1,,0,1,0,3309198464
gym-e3-slow.encounter,attack-only,17,Defeat,2,0,2,16,2,0,2,100,-1,,0,0,1,3364287204
gym-e3-slow.encounter,attack-only,18,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3364287204
gym-e3-slow.encounter,attack-only,19,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3364287204
gym-e3-slow.encounter,attack-only,20,Defeat,2,0,2,16,4,0,2,150,-1,,0,0,0,2657252430
gym-e3-slow.encounter,attack-only,21,Defeat,3,0,3,24,10,0,2,133,-1,,0,1,0,742541410
gym-e3-slow.encounter,attack-only,22,Defeat,3,0,3,24,8,0,2,133,-1,,0,1,0,3309198464
gym-e3-slow.encounter,attack-only,23,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3364287204
gym-e3-slow.encounter,attack-only,24,Defeat,3,0,3,24,10,0,2,133,-1,,0,1,0,742541410
gym-e3-slow.encounter,attack-only,25,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3364287204
gym-e3-slow.encounter,attack-only,26,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3364287204
gym-e3-slow.encounter,attack-only,27,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3364287204
gym-e3-slow.encounter,attack-only,28,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3402562522
gym-e3-slow.encounter,attack-only,29,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3364287204
gym-e3-slow.encounter,attack-only,30,Defeat,2,0,2,16,4,0,2,150,-1,,0,0,0,2657252430
gym-e3-slow.encounter,attack-only,31,Defeat,2,0,2,16,2,0,2,150,-1,,0,0,0,2657252430
gym-e3-slow.encounter,attack-only,32,Defeat,3,0,3,24,4,0,2,133,-1,,0,1,0,4180593731
gym-e3-slow.encounter,attack-only,33,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3364287204
gym-e3-slow.encounter,attack-only,34,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,1364766665
gym-e3-slow.encounter,attack-only,35,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3364287204
