map,strategy,seed,outcome,turns,hit_round_cap,player_turns,ap_granted,ap_unused,final_player_hp,enemies_remaining,mean_exposure_x100,first_crossing_x,unit_crossings,contact_round1,contact_turns,never_in_contact,state_hash
gym-e3-slow.encounter,slow-instrument,1,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,2,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,3,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,0,3006722141
gym-e3-slow.encounter,slow-instrument,4,Defeat,3,0,3,24,4,0,2,133,-1,,0,1,0,3593430674
gym-e3-slow.encounter,slow-instrument,5,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,6,Defeat,2,0,2,16,4,0,2,150,-1,,0,0,0,959893594
gym-e3-slow.encounter,slow-instrument,7,Defeat,3,0,3,24,8,0,2,133,-1,,0,1,0,1093035087
gym-e3-slow.encounter,slow-instrument,8,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,9,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,10,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,1888148154
gym-e3-slow.encounter,slow-instrument,11,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,12,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,13,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,14,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3402562522
gym-e3-slow.encounter,slow-instrument,15,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,16,Defeat,3,0,3,24,8,0,2,133,-1,,0,1,0,1093035087
gym-e3-slow.encounter,slow-instrument,17,Defeat,2,0,2,16,2,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,18,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,19,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,20,Defeat,2,0,2,16,4,0,2,150,-1,,0,0,0,1429190304
gym-e3-slow.encounter,slow-instrument,21,Defeat,3,0,3,24,10,0,2,133,-1,,0,1,0,3241775314
gym-e3-slow.encounter,slow-instrument,22,Defeat,3,0,3,24,8,0,2,133,-1,,0,1,0,1093035087
gym-e3-slow.encounter,slow-instrument,23,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,24,Defeat,3,0,3,24,10,0,2,133,-1,,0,1,0,3241775314
gym-e3-slow.encounter,slow-instrument,25,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,26,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,1888148154
gym-e3-slow.encounter,slow-instrument,27,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,1888148154
gym-e3-slow.encounter,slow-instrument,28,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3402562522
gym-e3-slow.encounter,slow-instrument,29,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,30,Defeat,2,0,2,16,4,0,2,150,-1,,0,0,0,1429190304
gym-e3-slow.encounter,slow-instrument,31,Defeat,2,0,2,16,2,0,2,150,-1,,0,0,0,1429190304
gym-e3-slow.encounter,slow-instrument,32,Defeat,3,0,3,24,4,0,2,133,-1,,0,1,0,3621160194
gym-e3-slow.encounter,slow-instrument,33,Defeat,2,0,2,16,4,0,2,150,-1,,0,0,1,3646561371
gym-e3-slow.encounter,slow-instrument,34,Defeat,3,0,3,24,5,0,2,133,-1,,0,1,0,3691300368
gym-e3-slow.encounter,slow-instrument,35,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,3855001672
gym-e3-slow.encounter,slow-instrument,36,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,37,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,38,Defeat,3,0,3,24,2,0,2,133,-1,,0,1,0,3969459097
gym-e3-slow.encounter,slow-instrument,39,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,40,Defeat,2,0,2,16,2,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,41,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,42,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,43,Defeat,2,0,2,16,2,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,44,Defeat,3,0,3,24,5,0,2,133,-1,,0,1,0,1541836757
gym-e3-slow.encounter,slow-instrument,45,Defeat,3,0,3,24,4,0,2,133,-1,,0,1,0,1620356459
gym-e3-slow.encounter,slow-instrument,46,Defeat,2,0,2,16,4,0,2,150,-1,,0,0,0,4209177849
gym-e3-slow.encounter,slow-instrument,47,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,48,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
gym-e3-slow.encounter,slow-instrument,49,Defeat,3,0,3,24,8,0,2,133,-1,,0,1,0,1093035087
gym-e3-slow.encounter,slow-instrument,50,Defeat,2,0,2,16,4,0,2,100,-1,,0,0,1,2165266714
